2019.02.21T22:35:39.482,  39.56, 1331
2019.02.21T22:35:40.615,  38.81, 1279
2019.02.21T22:35:41.433,  38.75, 1290
2019.02.21T22:35:42.356,  38.09, 1330
2019.02.21T22:35:43.381,  40.22, 1262
2019.02.21T22:35:44.506,  39.03, 1282
2019.02.21T22:35:45.735,  38.41, 1327
2019.02.21T22:35:47.383,  38.41, 1317
2019.02.21T22:35:48.602,  40.78, 1340
2019.02.21T22:35:49.525,  41.16, 1334
2019.02.21T22:35:50.660,  39.88, 1321
2019.02.21T22:35:52.495,  40.38, 1328
2019.02.21T22:35:53.518,  40.22, 1313
2019.02.21T22:35:54.645,  40.88, 1292
2019.02.21T22:35:55.462,  41.47, 1343
2019.02.21T22:35:56.486,  41.00, 1299
2019.02.21T22:35:57.456,  41.41, 1315
2019.02.21T22:35:58.637,  41.69, 1345
2019.02.21T22:35:59.768,  42.78, 1274
2019.02.21T22:36:00.479,  41.06, 1319
2019.02.21T22:36:01.505,  44.25, 1328
2019.02.21T22:36:02.631,  42.03, 1277
2019.02.21T22:36:03.969,  42.50, 1320
2019.02.21T22:36:04.735,  41.41, 1343
2019.02.21T22:36:06.549,  42.91, 1301
2019.02.21T22:36:07.652,  42.78, 1348
2019.02.21T22:36:08.776,  43.03, 1339
2019.02.21T22:36:09.601,  42.84, 1296
2019.02.21T22:36:10.558,  43.72, 1318
2019.02.21T22:36:11.643,  43.28, 1337
2019.02.21T22:36:12.664,  42.47, 1308
2019.02.21T22:36:13.799,  42.72, 1331
2019.02.21T22:36:14.612,  43.53, 1347
2019.02.21T22:36:15.637,  42.75, 1287
2019.02.21T22:36:16.661,  44.63, 1325
2019.02.21T22:36:17.710,  44.00, 1352
2019.02.21T22:36:18.811,  43.91, 1305
2019.02.21T22:36:19.776,  43.41, 1316
2019.02.21T22:36:20.663,  43.66, 1352
2019.02.21T22:36:21.677,  45.31, 1302
2019.02.21T22:36:22.810,  44.28, 1315
2019.02.21T22:36:24.852,  44.81, 1335
2019.02.21T22:36:24.889,  44.81, 1334
2019.02.21T22:36:25.774,  45.16, 1310
2019.02.21T22:36:26.725,  45.28, 1296
2019.02.21T22:36:27.840,  44.69, 1328
2019.02.21T22:36:29.768,  45.09, 1356
2019.02.21T22:36:29.802,  45.00, 1344
